Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2025-06-26,99408.15625,101360.6648893091,99323.26788611128,99323.26788611128,6900805,99510.0265625,98887.603515625,55.69818961181254,194.4594596470124,286.19186898847585,101125.66037955607,96649.54665169393,0.005136933646464413,100341.96875
2025-06-27,99323.2734375,100426.86036466944,98983.7047089922,100172.18763178223,4752145,99510.0265625,98926.31875,58.20474170218856,197.10550226696068,268.3745956441728,101166.4985072742,96686.13899272581,-0.0008542465355914704,100851.3125
2025-06-30,100341.96875,101445.56326845573,99832.61567371571,100087.29602535139,7887965,99442.1140625,99058.04765625,62.31719685239013,278.19583976388094,270.3388444681145,101306.25884889682,96809.83646360318,0.010204121063340683,100681.5390625
2025-07-01,100341.96875,101445.56326845573,99832.61567371571,100087.29602535139,7887965,99374.2015625,99189.7765625,64.95730865586175,338.5578325063252,283.98264207575664,101413.37172189014,96966.18140310986,0.0,100172.1796875
2025-07-02,100851.3125,101445.55388721864,100341.95947081843,101021.08921607416,5300810,99374.2015625,99292.2703125,54.94501493708625,422.623193401334,311.7107523408721,101626.70717119945,96957.83345380054,0.005063239040385211,105095.8984375
2025-07-03,100681.5390625,100766.42742973198,99832.61725524442,100596.64306828086,4210955,99510.028125,99398.898828125,59.52385647767734,470.1269689640758,343.3939956655129,101784.6352151368,97013.1624411132,-0.001684821867442328,105095.8984375
2025-07-04,100172.1796875,101700.23121761378,100002.39533671105,100596.636750979,7249945,99679.81171875,99492.6828125,42.857142857142854,461.35479775010026,366.98615608243034,101843.15991574618,97142.20570925383,-0.0050719545557523955,105690.1328125
2025-07-07,105095.8984375,105859.9242249847,104416.76864139522,104671.44136156116,7340220,100350.45625,99857.900390625,68.75004942974255,841.9996944029699,461.9888637465383,103169.03031975984,96546.77046149016,0.047982749518252495,104246.984375
2025-07-08,105095.8984375,105859.9242249847,104416.76864139522,104671.44136156116,7340220,101021.10078125,100223.11796875,69.8413080998093,1130.6303149212763,595.7171539814859,104131.97810105827,96314.25783644173,0.0,105180.796875
2025-07-09,105690.1328125,106708.83887912065,105265.67576490127,105350.57175061286,9273830,101700.2328125,100639.08671875,82.6086504204532,1391.2840524792555,754.8305336810399,105012.88029334486,96265.29314415513,0.0056382858552284365,107897.328125
2025-07-10,104246.984375,106029.70867166377,103822.52729869723,105944.820307198,14028160,102184.115625,100847.07109375,77.86897735776185,1464.5219025320257,896.7688074512371,105497.25812041257,96196.88406708742,-0.01374860424160153,107897.328125
2025-07-11,105180.796875,106369.27976606331,104841.22815555702,105095.9008816457,5957230,102769.86796875,101139.947265625,80.303152839731,1579.7044414334086,1033.3559342476715,106112.69040096426,96167.20413028574,0.008917811028265363,106963.515625
2025-07-14,107897.328125,108576.45791643276,106114.59621514195,107982.21648880902,6875160,103525.40390625,101483.758984375,84.14644548220525,1868.6481891033472,1200.4143852188067,107301.02489741398,95666.49307133602,0.02549936501563482,107218.1875
2025-07-15,107897.328125,108576.45791643276,106114.59621514195,107982.21648880902,6875160,104280.93984375,101827.570703125,83.54439890869526,2073.7334821313125,1375.078204601308,108305.03687249376,95350.10453375625,0.0,107812.4375
2025-07-16,106963.515625,108491.56715569772,106963.515625,107472.86105057478,6440000,104892.16015625,102133.180859375,77.30067480589167,2136.2883871289378,1527.320241106834,108982.77318980344,95283.58852894657,-0.008692308596644148,107680.8515625
2025-07-17,107218.1875,107812.42890985172,106199.48902982372,107557.7561990543,5822450,105545.825,102527.9265625,78.18182629458606,2181.2691786555224,1658.1100286165718,109601.97961209099,95453.873512909,0.0023780929118150254,107680.8515625
2025-07-18,107812.4375,109595.16187159691,106963.52331171211,107557.76476891109,9584330,106309.85078125,102994.83125,77.50002875910226,2239.0573295250215,1774.2994887982618,110174.26237526628,95815.40012473373,0.005527133754286809,109438.109375
2025-07-21,107680.8515625,109730.98563576609,107680.8515625,109730.98563576609,7563700,106568.34609375,103459.401171875,76.75642850754491,2248.319739556391,1869.1035389498877,110586.33855265361,96332.46379109638,-0.0012212533803448115,109145.2265625
2025-07-22,107680.8515625,109730.98563576609,107680.8515625,109730.98563576609,7563700,106826.84140625,103923.97109375,75.85986970980821,2229.954736138723,1941.273778387655,110868.37647538958,96979.56571211043,0.0,108461.859375
2025-07-23,109438.109375,109535.73480709188,106118.844683876,107680.85159734612,6889600,107201.6390625,104450.9359375,79.59824128233228,2330.3337215107604,2019.0857670122762,111389.27036766743,97512.60150733258,0.016187404142263002,108657.1015625
2025-07-24,109145.2265625,110121.48082513416,108657.09943118291,109633.35369381709,4795100,107691.46328125,104937.789453125,80.78040816501547,2359.0578449901514,2087.0801826078514,111751.60688135268,98123.97202489733,-0.002679829059443852,108657.1015625
2025-07-25,108461.859375,109438.11373481098,108168.9830670567,109340.48829882988,6420800,108019.56953125,105394.71875,66.2834073219643,2300.165028257601,2129.6971517378015,111838.8773258771,98950.5601741229,-0.006280764534944556,103482.953125
2025-07-28,108657.1015625,108949.97784703504,107876.09813707322,108168.97442160826,7611000,108095.546875,105810.475390625,66.90851683529411,2243.3861010083783,2152.434941591917,111947.6767275247,99673.2740537253,0.001798481710519031,103580.5859375
2025-07-29,108657.1015625,108949.97784703504,107876.09813707322,108168.97442160826,7611000,108171.52421875,106226.23203125,64.92955310249394,2173.3355329241167,2156.615059858357,111913.7351405178,100538.72892198218,0.0,101530.453125
2025-07-30,103482.953125,108949.97706367924,103482.953125,108657.10078125,16059500,107823.46796875,106357.8140625,47.20494693183221,1680.9326708019798,2061.478582047082,111628.20958857976,101087.41853642023,-0.048790171359482076,104068.7109375
2025-07-31,103580.5859375,105435.46919180018,102799.58246200517,104459.21484743166,7488200,107459.7078125,106502.76640625,43.76446420123513,1283.7793972498766,1905.9387450876409,111249.26100863585,101756.27180386415,0.0009430228052450095,104068.7109375
2025-08-01,101530.453125,104361.59076021635,101335.20225360576,103580.58727463942,8944200,106831.509375,106570.680078125,23.831141891622863,794.4461021905445,1683.6402165082216,110961.3179199665,102180.04223628351,-0.019991133569394585,103287.703125
2025-08-04,104068.7109375,104068.7109375,102311.4531543152,103971.08550510084,4617800,106470.2953125,106519.320703125,36.980364130997884,604.4939033299015,1467.8109538725575,111005.5849117748,102033.05649447521,0.024692578808604516,102409.078125
2025-08-05,104068.7109375,104068.7109375,102311.4531543152,103971.08550510084,4617800,106109.08125,106467.961328125,39.4882912611554,448.78213609344675,1264.0051903167355,111045.43000761658,101890.49264863343,0.0,103678.2109375
2025-08-06,103287.703125,106118.84054525047,102506.699698724,104459.20826441399,11395000,105494.040625,106347.83984375,36.25297700695901,259.36879340284213,1063.077910933957,111132.64549452139,101563.03419297861,-0.0075330344549308205,103873.4609375
2025-08-07,102409.078125,103678.20874046712,102018.57639716397,103482.95787654909,11814200,104820.42578125,106255.94453125,31.47013971272996,37.92251302242221,858.04683135165,111275.47668614631,101236.41237635369,-0.008542966383091289,103873.4609375
2025-08-08,103678.2109375,104849.71614583333,102409.08029513889,103092.45833333333,9565800,104342.0609375,106180.815234375,37.26708167152451,-34.76608642686915,679.4842477959462,111311.84507415345,101049.78539459655,0.01231661459647073,104947.34375
2025-08-11,103873.4609375,106899.84936707001,102799.58117216869,103385.33377144032,10278500,103863.696875,105979.621875,38.03680770756499,-75.74415053754637,528.4385681292476,111142.7168519505,100816.52689804949,0.0018814597428495423,102604.328125
2025-08-12,103873.4609375,106899.84936707001,102799.58117216869,103385.33377144032,10278500,103385.3328125,105778.428515625,30.344820735051684,-106.986290219269,401.35359645954435,110940.47834401143,100616.37868723857,0.0,101335.203125
2025-08-13,104947.34375,105630.72180232558,104068.7148255814,104849.71831395349,11011800,103531.771875,105677.619921875,35.94773771572184,-44.57866771670524,312.16714362429445,110820.93700688228,100534.30283686772,0.01028529969538895,98113.5625
2025-08-14,102604.328125,105240.21476569933,102409.07726272597,105044.9639034253,21845000,103434.14609375,105446.926953125,32.35293010031397,-182.08301712106913,213.31711147522174,110711.7559275005,100182.0979787495,-0.02257861997395373,98113.5625
2025-08-15,101335.203125,103287.71185573218,101237.5776884634,103287.71185573218,17905400,103414.62109375,105123.065234375,29.28180239783852,-388.9800656045845,92.85767605926048,110568.9795706115,99677.1508981385,-0.012446251841795777,97918.3046875
2025-08-18,98113.5625,100554.19838308457,97625.43532338308,98992.19141791045,11392300,102819.10625,104644.70078125,24.766384322236874,-803.643044438053,-86.44246804020223,110781.55452222943,98507.84704027056,-0.03230825566001108,95380.046875
2025-08-19,98113.5625,100554.19838308457,97625.43532338308,98992.19141791045,11392300,102223.59140625,104166.336328125,32.91928985330037,-1119.3631213652552,-293.02659870521285,110779.72833005847,97552.94432619154,0.0,99285.0703125
2025-08-20,97918.3046875,99089.80982832752,97625.42840229312,98211.18097270688,9153600,101686.6515625,103590.34609375,32.09875506455862,-1369.5420029023662,-508.32967954464357,110276.72728375843,96903.96490374158,-0.00199210342557445,96453.921875
2025-08-21,95380.046875,97918.30810197032,95184.7960113869,97723.05723835721,19969500,100983.7484375,102902.087109375,31.137719099002226,-1752.4258865521988,-757.1489209461547,110001.97371163948,95802.20050711052,-0.026264101048550564,96453.921875
2025-08-22,99285.0703125,100456.57556692479,95380.05279775074,95380.05279775074,12624800,100544.434375,102443.24765625,36.46411600026173,-1720.9236307331012,-949.9038629035441,109208.49820783544,95677.99710466455,0.04012580610210384,97625.4296875
2025-08-25,96453.921875,99577.9355389676,96453.921875,99577.9355389676,6736000,99802.48046875,101833.088671875,31.428582316347033,-1902.4773098693404,-1140.4185522967034,108437.9526625646,95228.2246811854,-0.02892980964200389,102506.7109375
2025-08-26,96453.921875,99577.9355389676,96453.921875,99577.9355389676,6736000,99060.5265625,101222.9296875,32.67328419312845,-2023.0395677695778,-1316.9427553912783,107415.24221134477,95030.61716365523,0.0,102018.578125
2025-08-27,97625.4296875,97625.4296875,95575.2956640625,96453.92453125,5812500,98328.33515625,100930.053515625,38.048791913166866,-2000.988980594324,-1453.7520004318874,107225.51988165284,94634.58714959715,0.012072608773325206,102018.578125
2025-08-28,102506.7109375,102604.33637648809,98796.94425595237,98992.19513392857,19436400,98318.5734375,100876.359765625,47.520675914750086,-1571.5196290399908,-1477.3055261535083,107094.48481334688,94658.23471790313,0.048790259437589335,102018.578125
2025-08-29,102018.578125,102604.33072667464,100358.94575358852,102604.33072667464,6280200,98386.9109375,100900.766015625,46.12245671213073,-1256.0711064086354,-1433.0586422045337,107133.51546595315,94668.01656529686,-0.0047733338167399025,100749.4453125
2025-09-01,102018.578125,102018.578125,102018.578125,102018.578125,0,98777.4125,100798.259375,46.12245671213073,-994.6106273509358,-1345.3690392338142,106877.17052718186,94719.34822281812,0.0,100749.4453125
2025-09-02,102018.578125,102018.578125,102018.578125,102018.578125,0,99167.9140625,100695.752734375,43.58974885109241,-778.4280796293606,-1231.9808473129235,106609.35322251069,94782.1522462393,0.0,102506.7109375
2025-09-03,100749.4453125,100847.07074400436,97625.43150436046,99577.94013444766,9744200,99451.028125,100568.83984375,45.739918360023324,-701.4246773731138,-1125.8696133249616,106355.81659126676,94781.86309623324,-0.012518239950954073,99480.3125
2025-09-04,100749.4453125,100847.07074400436,97625.43150436046,99577.94013444766,9744200,99987.96796875,100485.858203125,48.571418772437994,-633.1009328432847,-1027.3158772286263,106208.9719445547,94762.7444616953,0.0,99480.3125
2025-09-05,102506.7109375,102994.83813244048,100749.45303571428,100847.07847470239,11033600,100310.13203125,100427.283203125,61.53844259762133,-432.1753745040478,-908.2877766837106,106035.65581525321,94818.91059099679,0.017291573767693913,99675.5625
2025-09-08,99480.3125,101432.82108684986,99480.3125,100554.19222276742,10600300,100612.77109375,100207.62578125,53.097323197772326,-511.2520873493195,-828.8806388168324,105587.14602632786,94828.10553617214,-0.029968508730992265,98796.9375
2025-09-09,99480.3125,101432.82108684986,99480.3125,100554.19222276742,10600300,100915.41015625,99987.968359375,53.57142219187938,-567.3805422867881,-776.5806195108237,105088.78419455071,94887.15252419928,0.0,99577.9375
2025-09-10,99675.5625,100554.19135651323,98601.68278648384,99577.93707149853,6460700,101120.4234375,99724.379296875,60.99996078773441,-589.3144537929475,-739.1273863672485,104259.6130494359,95189.14554431412,0.0019607763271413557,99480.3125
2025-09-11,98796.9375,100456.5698493083,98699.31206768774,99675.56639081029,5498500,100749.44609375,99534.009765625,48.520696890245894,-669.8730516534124,-725.2765194244813,103875.75017629108,95192.26935495892,-0.008853929282509327,99480.3125
2025-09-12,99577.9375,100456.56636029412,98113.55606617646,98796.93406862745,7414200,100505.38203125,99446.146484375,60.81079473564685,-663.0528869953268,-712.8317929386504,103704.7379125798,95187.5550561702,0.007874021699337336,101042.3203125
2025-09-15,99480.3125,101042.31936947988,99089.81078263003,99480.3125,14123100,100251.55546875,99514.483984375,60.402671226843744,-657.9410441777873,-701.8536431864778,103726.64911051514,95302.31885823485,-0.0009808687439693251,102994.828125
2025-09-16,99480.3125,101042.31936947988,99089.81078263003,99480.3125,14123100,99997.72890625,99582.821484375,56.93429122007895,-646.4381354839425,-690.7705416459708,103743.31937699173,95422.32359175828,0.0,100554.1953125
