Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2024-09-18,62783.24609375,63297.16079574523,62526.28874275239,63040.20344474762,2845300,63434.2,63515.569921875,48.78054477824446,359.01314836794336,706.9823335879179,65126.847209979846,61904.29263377016,-0.001363262899281743,62440.62890625
2024-09-19,62783.24609375,62954.550994415076,62526.28874275239,62783.24609375,1572700,63314.2875,63417.069921875,46.15384615384615,303.764014696455,626.3386698096253,64948.66212772413,61885.477716025875,0.0,62307.6796875
2024-09-20,62269.33203125,63382.81389700826,62269.33203125,62954.55164094739,5232400,63083.0265625,63305.722265625,45.00005130666678,216.01996464389958,544.2749287764802,64830.74585379506,61780.698677454944,-0.00821921408330577,61687.26953125
2024-09-23,62440.62890625,62697.586226851854,62183.671585648146,62611.933786651236,2930300,62920.28671875,63250.048046875,43.58966263228673,158.47756828199635,467.1154566775835,64817.59769604285,61682.49839770715,0.0027471259142327403,62662.20703125
2024-09-24,62307.6796875,62928.09755067567,62130.41744087838,62928.09755067567,2076500,62735.686328125,63157.7478515625,39.70755034174863,100.98284635136952,393.88893461234073,64718.64306969588,61596.85263342912,-0.002131480107158996,62928.09765625
2024-09-25,61687.26953125,62396.31860632184,61687.26953125,62307.687471937854,4520500,62514.740234375,63098.6666015625,32.99674836463231,5.294913897443621,316.1701304693613,64789.62891290339,61407.70429022161,-0.010007106540805328,62130.421875
2024-09-26,62662.20703125,63016.73154062058,61687.2646304809,61687.2646304809,3984100,62382.723828125,63084.0498046875,36.52699798227915,8.038187172598555,254.54374181000878,64785.28041978244,61382.81918959256,0.015680926116761324,62130.421875
2024-09-27,62928.09765625,63105.35990316902,62662.20428587148,62750.83540933099,2968700,62431.470703125,63065.5966796875,41.71123176920901,31.306520226673456,209.89629749334173,64765.099784868,61366.093574507,0.0042342603264378526,62130.421875
2024-09-30,62130.421875,62928.1020417261,62130.421875,62928.1020417261,2043500,62486.10234375,63024.390625,36.66866911387336,-14.452329819017905,165.0265720308698,64774.442445659064,61274.338804340936,-0.012757013310503662,62307.6796875
2024-10-01,62130.421875,62662.208652817404,62130.421875,62219.05300463623,2040200,62412.255078125,62966.0537109375,37.95384057164078,-50.13858179419185,121.99354126585746,64755.16990140192,61176.93752047308,0.0,60712.32421875
2024-10-02,62130.421875,62219.05300463623,61687.26622681883,62219.05300463623,2139900,62346.97265625,62890.586328125,37.22049318595583,-77.52651617025549,82.08952977863487,64687.36300759625,61093.80964865375,0.0,59471.484375
2024-10-03,62307.6796875,62484.94193412162,61953.15519425676,62219.04856418919,2948000,62299.416015625,62806.8517578125,48.869727970903504,-83.96058209258626,48.87950740439065,64544.51426410388,61069.18925152113,0.002848933408109689,60446.43359375
2024-10-04,60712.32421875,62484.946823677004,60623.69308850365,62484.946823677004,6134000,62143.715234375,62613.3708984375,43.4156737977002,-215.3095248996251,-3.9582990564125,64380.31251278419,60846.4292840908,-0.02593797529670337,60091.90234375
2024-10-07,59471.484375,61421.36910860656,59471.484375,60889.5823630775,5986300,61846.80078125,62383.54375,24.168800612533047,-414.7489459746648,-86.11642844006298,64512.487538757036,60254.59996124296,-0.02064976889102462,60003.27734375
2024-10-08,60446.43359375,60446.43359375,59560.12225073314,59560.12225073314,2887600,61660.676171875,62198.18125,34.349207445522666,-488.5046920907189,-166.59408117019416,64323.751064743425,60072.61143525658,0.016260634227469057,60003.27734375
2024-10-09,60091.90234375,60800.95133895649,60091.90234375,60535.05796575406,3527900,61501.139453125,62007.93984375,32.79193694859241,-569.0052231834561,-247.07630957284658,64174.10205552906,59841.77763197094,-0.005882481611842938,59560.1171875
2024-10-10,60003.27734375,60978.21981166913,60003.27734375,60535.06414443316,2622600,61235.246484375,61808.98515625,34.67788455443285,-632.6608504135729,-324.1932177409919,63942.27333137597,59675.69698112403,-0.0014759129603436512,59205.58984375
2024-10-11,60003.27734375,60446.433010985966,59826.01507685561,60357.801877538775,2370000,60942.764453125,61687.117578125,33.12883004289432,-675.3236825692074,-394.419310706635,63943.404016005516,59430.83114024448,0.0,59826.01171875
2024-10-14,59560.1171875,60357.79732840402,59471.48606073289,60357.79732840402,2820500,60685.733984375,61585.9181640625,31.764690632113286,-736.4047893712705,-462.8164064395621,64034.983638474114,59136.85268965089,-0.0074130077585853795,59914.640625
2024-10-15,59205.58984375,59737.376578873496,59116.958721229414,59560.11433383233,3073300,60393.25078125,61402.7529296875,32.926767655051435,-804.1496635538351,-531.0830578624168,63991.7609720947,58813.7448872803,-0.005970214898896715,59737.3828125
2024-10-16,59826.01171875,60357.79848958333,59205.593819444446,59205.593819444446,2003900,60162.809765625,61254.8912109375,29.487204117103303,-798.5696898956885,-584.5803842690711,63849.71043271669,58660.071989158314,0.010424584486541967,59648.75
2024-10-17,59914.640625,60180.53400055473,59648.74724944527,59914.640625,1655000,59923.505859375,61111.4609375,27.63161175799941,-778.0272941960575,-623.2697662544684,63667.40840375311,58555.51347124689,0.0014803480806318712,59648.75
2024-10-18,59737.3828125,60269.169603115726,59737.3828125,59914.64507603857,1597500,59826.01171875,60984.8634765625,30.434815934265984,-767.2066410787229,-652.0571412193194,63550.137947163734,58419.58900596127,-0.0029628908409949106,59648.75
2024-10-21,59648.75,60180.536775631495,59560.11887072808,59737.38112927191,1860000,59843.73828125,60845.26953125,30.000025184603132,-757.0562495642444,-673.0569628883045,63380.67042822584,58309.86863427416,-0.0014848094447109687,60623.69140625
2024-10-22,59648.75,60091.905646359584,59560.11887072808,59648.75,2250400,59763.969921875,60712.323046875,30.000025184603132,-740.476241972392,-686.540818705122,63203.30654675651,58221.339546993484,0.0,60269.1640625
2024-10-23,59648.75,59914.64338781575,59560.11887072808,59648.75,1635900,59719.6546875,60610.3970703125,27.94125844030762,-719.0477318423436,-693.0422013325664,63100.23465406301,58120.55948656199,0.0,59560.1171875
